S No.,Year,State,Industry,num_of_s,Last Update
5276,2017,Delhi,Security Solutions,4,25-09-2022 04:00:02
5277,2017,Delhi,Social Impact,10,25-09-2022 04:00:02
5278,2017,Delhi,Social Network,11,25-09-2022 04:00:02
5279,2017,Delhi,Sports,3,25-09-2022 04:00:02
5280,2017,Delhi,Technology Hardware,12,25-09-2022 04:00:02
5281,2017,Delhi,Telecommunication & Networking,7,25-09-2022 04:00:02
5282,2017,Delhi,Textiles & Apparel,8,25-09-2022 04:00:02
5283,2017,Delhi,Transportation & Storage,10,25-09-2022 04:00:02
5284,2017,Delhi,Travel & Tourism,11,25-09-2022 04:00:02
5285,2017,Goa,NOT SPECIFIED,4,25-09-2022 04:00:02
5286,2017,Goa,Art & Photography,1,25-09-2022 04:00:02
5287,2017,Goa,Enterprise Software,1,25-09-2022 04:00:02
5288,2017,Goa,Healthcare & Lifesciences,2,25-09-2022 04:00:02
5289,2017,Goa,Human Resources,1,25-09-2022 04:00:02
5290,2017,Goa,IT Services,5,25-09-2022 04:00:02
5291,2017,Goa,Marketing,1,25-09-2022 04:00:02
5292,2017,Goa,Media & Entertainment,1,25-09-2022 04:00:02
5293,2017,Goa,Renewable Energy,1,25-09-2022 04:00:02
5294,2017,Goa,Technology Hardware,1,25-09-2022 04:00:02
5295,2017,Goa,Transportation & Storage,1,25-09-2022 04:00:02
5296,2017,Goa,Travel & Tourism,1,25-09-2022 04:00:02
5297,2017,Gujarat,NOT SPECIFIED,63,25-09-2022 04:00:02
5298,2017,Gujarat,Advertising,6,25-09-2022 04:00:02
5299,2017,Gujarat,Aeronautics Aerospace & Defence,1,25-09-2022 04:00:02
5300,2017,Gujarat,Agriculture,13,25-09-2022 04:00:02
5301,2017,Gujarat,AI,2,25-09-2022 04:00:02
5302,2017,Gujarat,Analytics,1,25-09-2022 04:00:02
5303,2017,Gujarat,AR VR (Augmented + Virtual Reality),3,25-09-2022 04:00:02
5304,2017,Gujarat,Architecture Interior Design,2,25-09-2022 04:00:02
5305,2017,Gujarat,Art & Photography,1,25-09-2022 04:00:02
5306,2017,Gujarat,Automotive,3,25-09-2022 04:00:02
5307,2017,Gujarat,Computer Vision,1,25-09-2022 04:00:02
5308,2017,Gujarat,Construction,10,25-09-2022 04:00:02
5309,2017,Gujarat,Design,4,25-09-2022 04:00:02
5310,2017,Gujarat,Education,18,25-09-2022 04:00:02
5311,2017,Gujarat,Enterprise Software,5,25-09-2022 04:00:02
5312,2017,Gujarat,Events,3,25-09-2022 04:00:02
5313,2017,Gujarat,Fashion,3,25-09-2022 04:00:02
5314,2017,Gujarat,Finance Technology,9,25-09-2022 04:00:02
5315,2017,Gujarat,Food & Beverages,9,25-09-2022 04:00:02
5316,2017,Gujarat,Green Technology,9,25-09-2022 04:00:02
5317,2017,Gujarat,Healthcare & Lifesciences,27,25-09-2022 04:00:02
5318,2017,Gujarat,House-Hold Services,3,25-09-2022 04:00:02
5319,2017,Gujarat,Internet of Things,4,25-09-2022 04:00:02
5320,2017,Gujarat,IT Services,28,25-09-2022 04:00:02
5321,2017,Gujarat,Marketing,2,25-09-2022 04:00:02
5322,2017,Gujarat,Media & Entertainment,4,25-09-2022 04:00:02
5323,2017,Gujarat,Nanotechnology,1,25-09-2022 04:00:02
5324,2017,Gujarat,Non- Renewable Energy,1,25-09-2022 04:00:02
5325,2017,Gujarat,Other Specialty Retailers,2,25-09-2022 04:00:02
5326,2017,Gujarat,Pets & Animals,1,25-09-2022 04:00:02
5327,2017,Gujarat,Professional & Commercial Services,10,25-09-2022 04:00:02
5328,2017,Gujarat,Real Estate,2,25-09-2022 04:00:02
5329,2017,Gujarat,Renewable Energy,4,25-09-2022 04:00:02
5330,2017,Gujarat,Retail,8,25-09-2022 04:00:02
5331,2017,Gujarat,Social Impact,3,25-09-2022 04:00:02
5332,2017,Gujarat,Social Network,6,25-09-2022 04:00:02
5333,2017,Gujarat,Technology Hardware,15,25-09-2022 04:00:02
5334,2017,Gujarat,Telecommunication & Networking,1,25-09-2022 04:00:02
5335,2017,Gujarat,Textiles & Apparel,1,25-09-2022 04:00:02
5336,2017,Gujarat,Transportation & Storage,7,25-09-2022 04:00:02
5337,2017,Gujarat,Travel & Tourism,2,25-09-2022 04:00:02
5338,2017,Haryana,NOT SPECIFIED,53,25-09-2022 04:00:02
5339,2017,Haryana,Advertising,2,25-09-2022 04:00:02
5340,2017,Haryana,Aeronautics Aerospace & Defence,2,25-09-2022 04:00:02
5341,2017,Haryana,Agriculture,5,25-09-2022 04:00:02
5342,2017,Haryana,AI,5,25-09-2022 04:00:02
5343,2017,Haryana,Analytics,2,25-09-2022 04:00:02
5344,2017,Haryana,Architecture Interior Design,1,25-09-2022 04:00:02
5345,2017,Haryana,Art & Photography,1,25-09-2022 04:00:02
5346,2017,Haryana,Automotive,2,25-09-2022 04:00:02
5347,2017,Haryana,Computer Vision,1,25-09-2022 04:00:02
5348,2017,Haryana,Construction,4,25-09-2022 04:00:02
5349,2017,Haryana,Design,1,25-09-2022 04:00:02
5350,2017,Haryana,Education,13,25-09-2022 04:00:02
5351,2017,Haryana,Enterprise Software,8,25-09-2022 04:00:02
5352,2017,Haryana,Fashion,4,25-09-2022 04:00:02
5353,2017,Haryana,Finance Technology,5,25-09-2022 04:00:02
5354,2017,Haryana,Food & Beverages,13,25-09-2022 04:00:02
5355,2017,Haryana,Green Technology,11,25-09-2022 04:00:02
5356,2017,Haryana,Healthcare & Lifesciences,22,25-09-2022 04:00:02
5357,2017,Haryana,House-Hold Services,2,25-09-2022 04:00:02
5358,2017,Haryana,Human Resources,3,25-09-2022 04:00:02
5359,2017,Haryana,Internet of Things,13,25-09-2022 04:00:02
5360,2017,Haryana,IT Services,29,25-09-2022 04:00:02
5361,2017,Haryana,Marketing,3,25-09-2022 04:00:02
5362,2017,Haryana,Media & Entertainment,5,25-09-2022 04:00:02
5363,2017,Haryana,Non- Renewable Energy,1,25-09-2022 04:00:02
5364,2017,Haryana,Professional & Commercial Services,12,25-09-2022 04:00:02
5365,2017,Haryana,Real Estate,2,25-09-2022 04:00:02
5366,2017,Haryana,Renewable Energy,3,25-09-2022 04:00:02
5367,2017,Haryana,Retail,5,25-09-2022 04:00:02
5368,2017,Haryana,Security Solutions,1,25-09-2022 04:00:02
5369,2017,Haryana,Social Impact,2,25-09-2022 04:00:02
5370,2017,Haryana,Social Network,4,25-09-2022 04:00:02
5371,2017,Haryana,Sports,3,25-09-2022 04:00:02
5372,2017,Haryana,Technology Hardware,2,25-09-2022 04:00:02
5373,2017,Haryana,Telecommunication & Networking,4,25-09-2022 04:00:02
5374,2017,Haryana,Textiles & Apparel,2,25-09-2022 04:00:02
5375,2017,Haryana,Transportation & Storage,14,25-09-2022 04:00:02
5376,2017,Haryana,Travel & Tourism,3,25-09-2022 04:00:02
5377,2017,Himachal Pradesh,NOT SPECIFIED,2,25-09-2022 04:00:02
5378,2017,Himachal Pradesh,Agriculture,1,25-09-2022 04:00:02
5379,2017,Himachal Pradesh,AI,1,25-09-2022 04:00:02
5380,2017,Himachal Pradesh,Finance Technology,1,25-09-2022 04:00:02
5381,2017,Himachal Pradesh,Food & Beverages,3,25-09-2022 04:00:02
5382,2017,Himachal Pradesh,IT Services,1,25-09-2022 04:00:02
5383,2017,Jammu and Kashmir,NOT SPECIFIED,2,25-09-2022 04:00:02
5384,2017,Jammu and Kashmir,Advertising,1,25-09-2022 04:00:02
5385,2017,Jammu and Kashmir,Art & Photography,1,25-09-2022 04:00:02
5386,2017,Jammu and Kashmir,Automotive,1,25-09-2022 04:00:02
5387,2017,Jammu and Kashmir,Education,2,25-09-2022 04:00:02
5388,2017,Jammu and Kashmir,Enterprise Software,1,25-09-2022 04:00:02
5389,2017,Jammu and Kashmir,Food & Beverages,1,25-09-2022 04:00:02
5390,2017,Jammu and Kashmir,Healthcare & Lifesciences,1,25-09-2022 04:00:02
5391,2017,Jammu and Kashmir,IT Services,1,25-09-2022 04:00:02
5392,2017,Jammu and Kashmir,Marketing,1,25-09-2022 04:00:02
5393,2017,Jammu and Kashmir,Retail,1,25-09-2022 04:00:02
5394,2017,Jammu and Kashmir,Travel & Tourism,2,25-09-2022 04:00:02
5395,2017,Jharkhand,NOT SPECIFIED,6,25-09-2022 04:00:02
5396,2017,Jharkhand,Advertising,1,25-09-2022 04:00:02
5397,2017,Jharkhand,Agriculture,1,25-09-2022 04:00:02
5398,2017,Jharkhand,Art & Photography,1,25-09-2022 04:00:02
5399,2017,Jharkhand,Design,1,25-09-2022 04:00:02
5400,2017,Jharkhand,Education,3,25-09-2022 04:00:02
5401,2017,Jharkhand,Enterprise Software,1,25-09-2022 04:00:02
5402,2017,Jharkhand,Events,1,25-09-2022 04:00:02
5403,2017,Jharkhand,Fashion,1,25-09-2022 04:00:02
5404,2017,Jharkhand,Finance Technology,2,25-09-2022 04:00:02
5405,2017,Jharkhand,Food & Beverages,1,25-09-2022 04:00:02
5406,2017,Jharkhand,Green Technology,2,25-09-2022 04:00:02
5407,2017,Jharkhand,Healthcare & Lifesciences,2,25-09-2022 04:00:02
5408,2017,Jharkhand,House-Hold Services,2,25-09-2022 04:00:02
5409,2017,Jharkhand,IT Services,4,25-09-2022 04:00:02
5410,2017,Jharkhand,Nanotechnology,1,25-09-2022 04:00:02
5411,2017,Jharkhand,Other Specialty Retailers,1,25-09-2022 04:00:02
5412,2017,Jharkhand,Professional & Commercial Services,2,25-09-2022 04:00:02
5413,2017,Jharkhand,Retail,1,25-09-2022 04:00:02
5414,2017,Jharkhand,Sports,1,25-09-2022 04:00:02
5415,2017,Karnataka,NOT SPECIFIED,171,25-09-2022 04:00:02
5416,2017,Karnataka,Advertising,4,25-09-2022 04:00:02
5417,2017,Karnataka,Aeronautics Aerospace & Defence,13,25-09-2022 04:00:02
5418,2017,Karnataka,Agriculture,36,25-09-2022 04:00:02
5419,2017,Karnataka,AI,23,25-09-2022 04:00:02
5420,2017,Karnataka,Analytics,19,25-09-2022 04:00:02
5421,2017,Karnataka,AR VR (Augmented + Virtual Reality),8,25-09-2022 04:00:02
5422,2017,Karnataka,Architecture Interior Design,4,25-09-2022 04:00:02
5423,2017,Karnataka,Art & Photography,8,25-09-2022 04:00:02
5424,2017,Karnataka,Automotive,18,25-09-2022 04:00:02
5425,2017,Karnataka,Chemicals,2,25-09-2022 04:00:02
5426,2017,Karnataka,Computer Vision,6,25-09-2022 04:00:02
5427,2017,Karnataka,Construction,9,25-09-2022 04:00:02
5428,2017,Karnataka,Design,11,25-09-2022 04:00:02
5429,2017,Karnataka,Education,37,25-09-2022 04:00:02
5430,2017,Karnataka,Enterprise Software,41,25-09-2022 04:00:02
5431,2017,Karnataka,Events,3,25-09-2022 04:00:02
5432,2017,Karnataka,Fashion,9,25-09-2022 04:00:02
5433,2017,Karnataka,Finance Technology,31,25-09-2022 04:00:02
5434,2017,Karnataka,Food & Beverages,25,25-09-2022 04:00:02
5435,2017,Karnataka,Green Technology,16,25-09-2022 04:00:02
5436,2017,Karnataka,Healthcare & Lifesciences,72,25-09-2022 04:00:02
5437,2017,Karnataka,House-Hold Services,3,25-09-2022 04:00:02
5438,2017,Karnataka,Human Resources,11,25-09-2022 04:00:02
5439,2017,Karnataka,Internet of Things,33,25-09-2022 04:00:02
5440,2017,Karnataka,IT Services,90,25-09-2022 04:00:02
5441,2017,Karnataka,Marketing,7,25-09-2022 04:00:02
5442,2017,Karnataka,Media & Entertainment,11,25-09-2022 04:00:02
5443,2017,Karnataka,Nanotechnology,4,25-09-2022 04:00:02
5444,2017,Karnataka,Non- Renewable Energy,1,25-09-2022 04:00:02
5445,2017,Karnataka,Other Specialty Retailers,2,25-09-2022 04:00:02
5446,2017,Karnataka,Pets & Animals,1,25-09-2022 04:00:02
5447,2017,Karnataka,Professional & Commercial Services,16,25-09-2022 04:00:02
5448,2017,Karnataka,Real Estate,11,25-09-2022 04:00:02
5449,2017,Karnataka,Renewable Energy,14,25-09-2022 04:00:02
5450,2017,Karnataka,Retail,16,25-09-2022 04:00:02
5451,2017,Karnataka,Robotics,5,25-09-2022 04:00:02
5452,2017,Karnataka,Security Solutions,8,25-09-2022 04:00:02
5453,2017,Karnataka,Social Impact,5,25-09-2022 04:00:02
5454,2017,Karnataka,Social Network,7,25-09-2022 04:00:02
5455,2017,Karnataka,Sports,3,25-09-2022 04:00:02
5456,2017,Karnataka,Technology Hardware,34,25-09-2022 04:00:02
5457,2017,Karnataka,Telecommunication & Networking,4,25-09-2022 04:00:02
5458,2017,Karnataka,Textiles & Apparel,6,25-09-2022 04:00:02
5459,2017,Karnataka,Transportation & Storage,15,25-09-2022 04:00:02
5460,2017,Karnataka,Travel & Tourism,11,25-09-2022 04:00:02
5461,2017,Kerala,NOT SPECIFIED,48,25-09-2022 04:00:02
5462,2017,Kerala,Advertising,2,25-09-2022 04:00:02
5463,2017,Kerala,Agriculture,5,25-09-2022 04:00:02
5464,2017,Kerala,AI,1,25-09-2022 04:00:02
5465,2017,Kerala,Analytics,2,25-09-2022 04:00:02
5466,2017,Kerala,AR VR (Augmented + Virtual Reality),3,25-09-2022 04:00:02
5467,2017,Kerala,Art & Photography,1,25-09-2022 04:00:02
5468,2017,Kerala,Automotive,2,25-09-2022 04:00:02
5469,2017,Kerala,Computer Vision,1,25-09-2022 04:00:02
5470,2017,Kerala,Construction,2,25-09-2022 04:00:02
5471,2017,Kerala,Design,1,25-09-2022 04:00:02
5472,2017,Kerala,Education,7,25-09-2022 04:00:02
5473,2017,Kerala,Enterprise Software,3,25-09-2022 04:00:02
5474,2017,Kerala,Events,1,25-09-2022 04:00:02
5475,2017,Kerala,Finance Technology,2,25-09-2022 04:00:02
5476,2017,Kerala,Food & Beverages,1,25-09-2022 04:00:02
5477,2017,Kerala,Green Technology,4,25-09-2022 04:00:02
5478,2017,Kerala,Healthcare & Lifesciences,14,25-09-2022 04:00:02
5479,2017,Kerala,House-Hold Services,1,25-09-2022 04:00:02
